suite,phase,value_bytes,clients,variant,pairs,median_throughput_ratio,min_throughput_ratio,max_throughput_ratio,median_p99_us_ratio,min_p99_us_ratio,max_p99_us_ratio,median_cpu_us_per_op_ratio,min_cpu_us_per_op_ratio,max_cpu_us_per_op_ratio
main,read,4194304,2560,reuse_encoded_metadata,1,0.9999129720775393,0.9999129720775393,0.9999129720775393,0.9987090525066726,0.9987090525066726,0.9987090525066726,0.999844919656906,0.999844919656906,0.999844919656906
main,read,4194304,2560,single_reap,1,1.0000655212537064,1.0000655212537064,1.0000655212537064,0.9980634745673007,0.9980634745673007,0.9980634745673007,0.9999359951195471,0.9999359951195471,0.9999359951195471
main,write,100,2560,kernel_split,3,1.0446933312270676,0.970642542138455,1.064695518075082,,,,1.0001907721202208,0.9967095170440006,1.0190067635861473
main,write,100,2560,no_defer_taskrun,3,1.0556704270119786,0.9445832577103344,1.1703314831664895,,,,1.0111186411976363,1.0046136924152758,1.0187692229500935
main,write,100,2560,no_huge_pages,3,1.0590251581396866,0.9590071076810962,1.1608397077405899,,,,0.9981185759064026,0.9974711480764815,1.0142683084704134
main,write,100,2560,no_registered_buffers,3,0.9810931692195283,0.9502177344901956,1.013819372131054,,,,1.0140426141987717,1.010129190591378,1.0231493075108562
main,write,100,2560,no_registered_files,3,1.0025653283968534,0.9612647028310305,1.1722933436853418,,,,1.0018847556311292,0.9909210096836928,1.010972947045388
main,write,100,2560,reuse_encoded_metadata,3,0.9930839809190627,0.9069531353781198,1.0886472387529038,,,,0.9779249645810844,0.9739217286840779,0.9905266024703673
main,write,100,2560,single_reap,3,0.9394801948315171,0.8577404319098858,1.1762852282259881,,,,1.0161784023969591,1.0129199564206735,1.0221150837506887
main,write,1024,2560,kernel_split,3,0.995431681834542,0.9764030954214256,1.003953273567837,,,,0.9983490523669184,0.9944237872480961,1.0025171456224877
main,write,1024,2560,no_defer_taskrun,3,1.019534522950012,0.9950213464913904,1.0502259868067794,,,,1.0016700138086523,0.9997355781084498,1.0037674142670283
main,write,1024,2560,no_huge_pages,3,0.9866181390212504,0.9443695535227146,1.0708045717033097,,,,0.9894252241721012,0.9846515361992096,0.9908875027867168
main,write,1024,2560,no_registered_buffers,3,0.985047387980073,0.9815206798282693,1.0230187797586987,,,,1.0109592272903014,1.0054394403577676,1.0115791711852458
main,write,1024,2560,no_registered_files,3,0.9967796260183022,0.9384581087263661,1.0152327457285262,,,,0.9989103461052622,0.9962807003630447,0.9996008395600688
main,write,1024,2560,reuse_encoded_metadata,3,1.014477629335292,1.0059626757900535,1.041666514182758,,,,0.9873705761338633,0.9850675262470915,0.9946343556315468
main,write,1024,2560,single_reap,3,0.9967701008333963,0.9945052304882291,1.0222383729479443,,,,0.992922395618884,0.9880552317210979,1.0085763514408146
main,write,4096,2560,kernel_split,3,0.9576084184580127,0.9472093931395889,1.0037042098570452,,,,1.0588735822990136,1.0117704464898851,1.063922610551028
main,write,4096,2560,no_defer_taskrun,3,1.013531386628364,1.0099866550878167,1.0141943643009566,,,,0.98586142327975,0.9843972572475403,1.0137641776830195
main,write,4096,2560,no_huge_pages,3,1.0056170970002156,0.9925025850817896,1.0259820912420456,,,,0.9887923219415774,0.9803383543956935,1.0076952104876096
main,write,4096,2560,no_registered_buffers,3,0.9912867405550206,0.982681422143178,0.9921605790043775,,,,1.0035395114724788,0.9971899381129009,1.0275795227910969
main,write,4096,2560,no_registered_files,3,1.0200267832856718,0.9684616588235488,1.0569582709473175,,,,0.9810768454222724,0.9661562337003108,1.0277820883128232
main,write,4096,2560,reuse_encoded_metadata,3,1.0142374774935428,0.9514109844812195,1.0263017231581464,,,,0.9997171848355912,0.9699714482802277,1.0609705880405529
main,write,4096,2560,single_reap,3,1.0127345417488878,0.9805920478791798,1.0447469142433525,,,,0.9761089188973915,0.9709507115708853,1.032906514609108
main,write,65536,2560,kernel_split,3,1.0332660837428198,1.005390132616846,1.0470696824337613,,,,0.9734735630937573,0.9589458201105714,1.0000738778384424
main,write,65536,2560,no_defer_taskrun,3,0.9481020475100861,0.9426191335195913,1.1087437320504,,,,1.050470927414076,0.9027739712277839,1.0710128142766673
main,write,65536,2560,no_huge_pages,3,0.9398146666098419,0.8391090944346046,0.9744345529697518,,,,1.0703278108622134,1.0244651823942663,1.1959307331430988
main,write,65536,2560,no_registered_buffers,3,1.0618990372448232,0.967451851614704,1.0648839931948577,,,,0.9508756070358017,0.943082991868737,1.0257766304469302
main,write,65536,2560,no_registered_files,3,0.9810948668600316,0.9205923132455028,1.0429320025201425,,,,1.0216579765294722,0.9581092642983963,1.086638314963092
main,write,65536,2560,reuse_encoded_metadata,3,0.9709472080395256,0.8885233171186093,1.0809552273866714,,,,1.0487871045258568,0.9265819619998934,1.120271274654352
main,write,65536,2560,single_reap,3,1.0725782697208042,0.973851669815469,1.0899128785016683,,,,0.9320218711063023,0.9214014619328261,1.036365114168756
main,write,4194304,620,kernel_split,3,0.96953910120004,0.9638776357076074,0.9767078147987646,,,,1.0316401096029535,1.0279147594738443,1.0619828549173018
main,write,4194304,620,no_defer_taskrun,3,1.0100443964655892,1.004667198197643,1.0212183787083275,,,,0.9633662568345926,0.9590951398614661,0.9823423425321802
main,write,4194304,620,no_huge_pages,3,0.9840139922150404,0.9700450912051106,0.9882396894929054,,,,1.0234040296186817,1.0062802901931809,1.0347779415652336
main,write,4194304,620,no_registered_buffers,3,0.9514887634221316,0.9511255535364084,0.9771607208622077,,,,1.0461519669350936,1.0250432073472353,1.0720803341076985
main,write,4194304,620,no_registered_files,3,1.0023952640330052,0.9908457843309512,1.0084389944082461,,,,0.9805717980453059,0.9735468886917383,0.9955176612179459
main,write,4194304,620,reuse_encoded_metadata,3,1.0104459824802998,0.992107606956124,1.0113690257982981,,,,0.9828355457228489,0.9568738195829686,0.9967815114528465
main,write,4194304,620,single_reap,3,1.0041837371694444,0.9970381032678219,1.013527571747506,,,,0.9909731056395579,0.9877441363631528,0.9970134426065137
prepared_write,read,65536,640,reuse_encoded_metadata,3,0.9992524094095973,0.9987318801314634,1.002541662819419,1.0005296241929438,0.9917986274020476,1.0046236658467829,1.0001243223030263,0.9977972312582768,1.0012818926445985
prepared_write,write,65536,2560,reuse_encoded_metadata,3,0.9737400166860154,0.9661439148204529,1.0008125283133995,,,,1.0233318225817143,1.0033720547908072,1.035737366348044
