suite,phase,value_bytes,clients,round,variant,run,before_run,after_run,ops_per_second,control_ops_per_second,throughput_ratio,control_after_before_ratio,p99_us_ratio,cpu_us_per_op_ratio
main,write,100,2560,2,reuse_encoded_metadata,ablate-r2-reuse_encoded_metadata-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,61598694.59944142,62027679.21242078,0.9930839809190627,1.0720879249246793,,0.9779249645810844
main,write,100,2560,2,single_reap,ablate-r2-single_reap-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,53203648.35802964,62027679.21242078,0.8577404319098858,1.0720879249246793,,1.0221150837506887
main,write,100,2560,3,kernel_split,ablate-r3-kernel_split-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,59093551.5726289,55502771.04525357,1.064695518075082,0.69760915678204,,0.9967095170440006
main,write,100,2560,3,no_defer_taskrun,ablate-r3-no_defer_taskrun-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,64956640.3572417,55502771.04525357,1.1703314831664895,0.69760915678204,,1.0046136924152758
main,write,100,2560,3,no_huge_pages,ablate-r3-no_huge_pages-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,64429820.51896502,55502771.04525357,1.1608397077405899,0.69760915678204,,0.9981185759064026
main,write,100,2560,3,no_registered_buffers,ablate-r3-no_registered_buffers-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,56269784.49263262,55502771.04525357,1.013819372131054,0.69760915678204,,1.010129190591378
main,write,100,2560,3,no_registered_files,ablate-r3-no_registered_files-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,65065529.052442275,55502771.04525357,1.1722933436853418,0.69760915678204,,1.0018847556311292
main,write,100,2560,3,reuse_encoded_metadata,ablate-r3-reuse_encoded_metadata-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,60422938.44154992,55502771.04525357,1.0886472387529038,0.69760915678204,,0.9739217286840779
main,write,100,2560,3,single_reap,ablate-r3-single_reap-v2-d20-k16-v100,ablate-r3-control_before-v2-d20-k16-v100,ablate-r3-control_after-v2-d20-k16-v100,65287089.70614085,55502771.04525357,1.1762852282259881,0.69760915678204,,1.0161784023969591
main,write,1024,2560,1,kernel_split,ablate-r1-kernel_split-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,37222882.50234144,38122454.42162969,0.9764030954214256,0.9456983720521326,,0.9983490523669184
main,write,1024,2560,1,no_defer_taskrun,ablate-r1-no_defer_taskrun-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,38867158.3824398,38122454.42162969,1.019534522950012,0.9456983720521326,,1.0016700138086523
main,write,1024,2560,1,no_huge_pages,ablate-r1-no_huge_pages-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,37612305.03639072,38122454.42162969,0.9866181390212504,0.9456983720521326,,0.9846515361992096
main,write,1024,2560,1,no_registered_buffers,ablate-r1-no_registered_buffers-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,38999986.80382221,38122454.42162969,1.0230187797586987,0.9456983720521326,,1.0054394403577676
main,write,1024,2560,1,no_registered_files,ablate-r1-no_registered_files-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,38703164.076381706,38122454.42162969,1.0152327457285262,0.9456983720521326,,0.9962807003630447
main,write,1024,2560,1,reuse_encoded_metadata,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,39710884.20947006,38122454.42162969,1.041666514182758,0.9456983720521326,,0.9850675262470915
main,write,1024,2560,1,single_reap,ablate-r1-single_reap-v2-d20-k16-v1024,ablate-r1-control_before-v2-d20-k16-v1024,ablate-r1-control_after-v2-d20-k16-v1024,38970235.7807489,38122454.42162969,1.0222383729479443,0.9456983720521326,,0.9880552317210979
main,write,1024,2560,2,kernel_split,ablate-r2-kernel_split-v2-d20-k16-v1024,ablate-r2-control_before-v2-d20-k16-v1024,ablate-r2-control_after-v2-d20-k16-v1024,36843498.895583294,37012584.15613431,0.995431681834542,0.9942349984161072,,1.0025171456224877
main,write,1024,2560,2,no_defer_taskrun,ablate-r2-no_defer_taskrun-v2-d20-k16-v1024,ablate-r2-control_before-v2-d20-k16-v1024,ablate-r2-control_after-v2-d20-k16-v1024,38871577.71964512,37012584.15613431,1.0502259868067794,0.9942349984161072,,0.9997355781084498
main,write,1024,2560,2,no_huge_pages,ablate-r2-no_huge_pages-v2-d20-k16-v1024,ablate-r2-control_before-v2-d20-k16-v1024,ablate-r2-control_after-v2-d20-k16-v1024,39633244.324942105,37012584.15613431,1.0708045717033097,0.9942349984161072,,0.9894252241721012
main,write,1024,2560,2,no_registered_buffers,ablate-r2-no_registered_buffers-v2-d20-k16-v1024,ablate-r2-control_before-v2-d20-k16-v1024,ablate-r2-control_after-v2-d20-k16-v1024,36459149.345392734,37012584.15613431,0.985047387980073,0.9942349984161072,,1.0115791711852458
main,write,1024,2560,2,no_registered_files,ablate-r2-no_registered_files-v2-d20-k16-v1024,ablate-r2-control_before-v2-d20-k16-v1024,ablate-r2-control_after-v2-d20-k16-v1024,36893389.79312249,37012584.15613431,0.9967796260183022,0.9942349984161072,,0.9989103461052622
main,write,1024,2560,2,reuse_encoded_metadata,ablate-r2-reuse_encoded_metadata-v2-d20-k16-v1024,ablate-r2-control_before-v2-d20-k16-v1024,ablate-r2-control_after-v2-d20-k16-v1024,37548438.63028812,37012584.15613431,1.014477629335292,0.9942349984161072,,0.9946343556315468
