kind,run,round,variant,value_bytes,disk,major_faults,minor_faults,operations,passes,sync_seconds,system_seconds,user_seconds,write_seconds
long,long-r1-old-d20-k16-v100,1,old,100,11,0,78807,4186016,32,0.008083405,0.13302399999999998,0.785437,0.91845484
long,long-r1-old-d20-k16-v100,1,old,100,10,0,78837,4187680,32,0.00834858,0.12037600000000001,0.797732,0.918192145
long,long-r1-old-d20-k16-v100,1,old,100,8,0,78801,4185664,32,0.007116035,0.135838,0.783532,0.91942519
long,long-r1-old-d20-k16-v100,1,old,100,9,0,78788,4184864,32,1.507e-05,0.15093399999999998,0.780675,0.932821076
long,long-r1-old-d20-k16-v100,1,old,100,12,0,78809,4186176,32,3.4469e-05,0.13453,0.804312,0.940013169
long,long-r1-old-d20-k16-v100,1,old,100,16,0,78835,4187648,32,4.6469e-05,0.144688,0.7940630000000001,0.939996789
long,long-r1-old-d20-k16-v100,1,old,100,19,0,78665,4177568,32,2.7799e-05,0.144916,0.793874,0.940013569
long,long-r1-old-d20-k16-v100,1,old,100,13,0,79165,4207232,32,1.651e-05,0.127015,0.8143320000000001,0.941749573
long,long-r1-old-d20-k16-v100,1,old,100,14,0,78962,4195200,32,2.0439e-05,0.159372,0.7814749999999999,0.942019608
long,long-r1-old-d20-k16-v100,1,old,100,15,0,79016,4198400,32,2.034e-05,0.15827799999999997,0.783481,0.94285996
long,long-r1-old-d20-k16-v100,1,old,100,18,0,79157,4206752,32,1.6559e-05,0.134875,0.807268,0.943426649
long,long-r1-old-d20-k16-v100,1,old,100,3,0,79127,4204992,32,4.7729e-05,0.139743,0.805378,0.945731292
long,long-r1-old-d20-k16-v100,1,old,100,2,0,79186,4208448,32,2.0869e-05,0.14307999999999998,0.803242,0.946588875
long,long-r1-old-d20-k16-v100,1,old,100,4,0,79199,4209248,32,2.024e-05,0.151009,0.795349,0.94678835
long,long-r1-old-d20-k16-v100,1,old,100,5,0,79009,4197984,32,1.661e-05,0.149335,0.797819,0.947853218
long,long-r1-old-d20-k16-v100,1,old,100,6,0,78779,4184352,32,1.735e-05,0.15037999999999999,0.797487,0.948850028
long,long-r1-old-d20-k16-v100,1,old,100,0,0,78830,4187360,32,1.743e-05,0.148635,0.799529,0.948894057
long,long-r1-old-d20-k16-v100,1,old,100,7,0,78875,4190080,32,1.6599e-05,0.154496,0.795356,0.950960675
long,long-r1-old-d20-k16-v100,1,old,100,1,0,79028,4199072,32,1.596e-05,0.136032,0.81414,0.951332547
long,long-r1-old-d20-k16-v100,1,old,100,17,0,79065,4201344,32,1.675e-05,0.118679,0.839461,0.958605378
long,long-r1-current-d20-k16-v100,1,current,100,11,0,78807,4186016,32,3.541e-05,0.127726,0.787122,0.914968171
long,long-r1-current-d20-k16-v100,1,current,100,8,0,78801,4185664,32,1.582e-05,0.137189,0.777617,0.915429842
long,long-r1-current-d20-k16-v100,1,current,100,10,0,78836,4187680,32,1.494e-05,0.145293,0.769826,0.916301104
long,long-r1-current-d20-k16-v100,1,current,100,9,0,78788,4184864,32,1.6899e-05,0.128236,0.797511,0.926726631
long,long-r1-current-d20-k16-v100,1,current,100,16,0,78835,4187648,32,4.0039e-05,0.140342,0.793886,0.935828394
long,long-r1-current-d20-k16-v100,1,current,100,14,0,78962,4195200,32,1.709e-05,0.131488,0.804061,0.936697876
long,long-r1-current-d20-k16-v100,1,current,100,15,0,79016,4198400,32,1.765e-05,0.132409,0.803699,0.93750268
long,long-r1-current-d20-k16-v100,1,current,100,13,0,79165,4207232,32,1.6229e-05,0.138315,0.798431,0.937673147
long,long-r1-current-d20-k16-v100,1,current,100,12,0,78810,4186176,32,1.343e-05,0.12549100000000002,0.811741,0.938086038
long,long-r1-current-d20-k16-v100,1,current,100,6,0,78779,4184352,32,4.0739e-05,0.137369,0.802894,0.941347182
long,long-r1-current-d20-k16-v100,1,current,100,0,0,78830,4187360,32,1.519e-05,0.13213000000000003,0.808191,0.941387261
long,long-r1-current-d20-k16-v100,1,current,100,18,0,79157,4206752,32,1.747e-05,0.1281,0.812417,0.94139135
long,long-r1-current-d20-k16-v100,1,current,100,4,0,79199,4209248,32,1.782e-05,0.13559900000000003,0.805083,0.94190595
long,long-r1-current-d20-k16-v100,1,current,100,19,0,78665,4177568,32,1.645e-05,0.139014,0.801883,0.942427549
long,long-r1-current-d20-k16-v100,1,current,100,2,0,79185,4208448,32,1.355e-05,0.142986,0.799765,0.943239063
long,long-r1-current-d20-k16-v100,1,current,100,5,0,79009,4197984,32,1.314e-05,0.158207,0.784033,0.94338191
long,long-r1-current-d20-k16-v100,1,current,100,3,0,79127,4204992,32,1.347e-05,0.15652000000000002,0.786037,0.943760202
long,long-r1-current-d20-k16-v100,1,current,100,17,0,79065,4201344,32,1.345e-05,0.147425,0.806119,0.954160099
long,long-r1-current-d20-k16-v100,1,current,100,7,0,78875,4190080,32,1.307e-05,0.165281,0.7882600000000001,0.954510832
long,long-r1-current-d20-k16-v100,1,current,100,1,0,79027,4199072,32,1.38e-05,0.14487,0.824662,0.970457996
long,long-r1-current-d20-k16-v1024,1,current,1024,11,0,149161,4186016,32,4.3749e-05,0.365665,1.47855,1.90631303
long,long-r1-current-d20-k16-v1024,1,current,1024,9,0,149168,4184864,32,1.791e-05,0.39132900000000004,1.445544,1.912009913
long,long-r1-current-d20-k16-v1024,1,current,1024,8,0,149161,4185664,32,1.547e-05,0.366979,1.471255,1.917310594
long,long-r1-current-d20-k16-v1024,1,current,1024,10,0,149160,4187680,32,1.604e-05,0.34816400000000003,1.513787,2.017133281
long,long-r1-current-d20-k16-v1024,1,current,1024,19,0,125638,4177568,32,6.2479e-05,0.434512,1.5139930000000001,2.100926997
long,long-r1-current-d20-k16-v1024,1,current,1024,1,0,149160,4199072,32,3.1509e-05,0.45610500000000004,1.5620699999999998,2.150289566
long,long-r1-current-d20-k16-v1024,1,current,1024,3,0,149167,4204992,32,1.6599e-05,0.511551,1.499475,2.155932731
long,long-r1-current-d20-k16-v1024,1,current,1024,2,0,149167,4208448,32,1.6599e-05,0.48229700000000003,1.536896,2.160076016
long,long-r1-current-d20-k16-v1024,1,current,1024,5,0,149165,4197984,32,1.2469e-05,0.529568,1.491555,2.161297951
long,long-r1-current-d20-k16-v1024,1,current,1024,13,0,149166,4207232,32,2.6859e-05,0.424811,1.60262,2.170172259
long,long-r1-current-d20-k16-v1024,1,current,1024,7,0,149166,4190080,32,1.535e-05,0.488315,1.534994,2.173736466
long,long-r1-current-d20-k16-v1024,1,current,1024,18,0,149166,4206752,32,1.639e-05,0.473216,1.554964,2.175063369
long,long-r1-current-d20-k16-v1024,1,current,1024,0,0,149164,4187360,32,1.364e-05,0.46556900000000007,1.546843,2.177845192
long,long-r1-current-d20-k16-v1024,1,current,1024,6,0,149165,4184352,32,1.435e-05,0.510605,1.5104030000000002,2.181629384
long,long-r1-current-d20-k16-v1024,1,current,1024,17,0,149164,4201344,32,1.535e-05,0.43155,1.603116,2.19306649
long,long-r1-current-d20-k16-v1024,1,current,1024,15,0,149167,4198400,32,1.512e-05,0.44809,1.582691,2.196871402
long,long-r1-current-d20-k16-v1024,1,current,1024,14,0,149165,4195200,32,1.523e-05,0.49609600000000004,1.534828,2.200532537
long,long-r1-current-d20-k16-v1024,1,current,1024,16,0,149166,4187648,32,1.29e-05,0.45389100000000004,1.562669,2.202478047
long,long-r1-current-d20-k16-v1024,1,current,1024,12,0,149160,4186176,32,1.688e-05,0.49820299999999995,1.510372,2.212497982
long,long-r1-current-d20-k16-v1024,1,current,1024,4,0,149166,4209248,32,1.355e-05,0.517305,1.49224,2.215662468
long,long-r1-old-d20-k16-v1024,1,old,1024,9,0,149169,4184864,32,0.017878614,0.402268,1.423966,1.885195851
long,long-r1-old-d20-k16-v1024,1,old,1024,8,0,149161,4185664,32,1.916e-05,0.39816999999999997,1.463017,2.00638904
long,long-r1-old-d20-k16-v1024,1,old,1024,11,0,149161,4186016,32,2.107e-05,0.38789100000000004,1.4719389999999999,2.009174723
long,long-r1-old-d20-k16-v1024,1,old,1024,10,0,149160,4187680,32,1.9479e-05,0.39902200000000004,1.4779220000000002,2.014380797
long,long-r1-old-d20-k16-v1024,1,old,1024,19,0,125638,4177568,32,7.6369e-05,0.46228600000000003,1.498717,2.094464757
long,long-r1-old-d20-k16-v1024,1,old,1024,3,0,149165,4204992,32,4.0259e-05,0.518529,1.5001980000000001,2.1427221
long,long-r1-old-d20-k16-v1024,1,old,1024,15,0,149167,4198400,32,3.4429e-05,0.442063,1.6011739999999999,2.146768967
long,long-r1-old-d20-k16-v1024,1,old,1024,18,0,149166,4206752,32,2.2999e-05,0.489012,1.555622,2.154972089
long,long-r1-old-d20-k16-v1024,1,old,1024,13,0,149166,4207232,32,1.991e-05,0.45177100000000003,1.589655,2.160249061
long,long-r1-old-d20-k16-v1024,1,old,1024,2,0,149166,4208448,32,3.7369e-05,0.500892,1.5294240000000001,2.167073432
long,long-r1-old-d20-k16-v1024,1,old,1024,4,0,149166,4209248,32,1.888e-05,0.444009,1.5796130000000002,2.17253189
long,long-r1-old-d20-k16-v1024,1,old,1024,14,0,149165,4195200,32,1.6739e-05,0.48336299999999993,1.55623,2.172923822
long,long-r1-old-d20-k16-v1024,1,old,1024,17,0,149164,4201344,32,2.299e-05,0.459498,1.584684,2.180021896
long,long-r1-old-d20-k16-v1024,1,old,1024,1,0,149160,4199072,32,2.032e-05,0.487339,1.537932,2.184109893
long,long-r1-old-d20-k16-v1024,1,old,1024,16,0,149162,4187648,32,1.824e-05,0.47033099999999994,1.5654050000000002,2.18521309
long,long-r1-old-d20-k16-v1024,1,old,1024,5,0,149165,4197984,32,1.806e-05,0.540597,1.486871,2.194164117
long,long-r1-old-d20-k16-v1024,1,old,1024,0,0,149164,4187360,32,1.801e-05,0.47997799999999996,1.532927,2.195234085
long,long-r1-old-d20-k16-v1024,1,old,1024,6,0,149165,4184352,32,1.748e-05,0.49173200000000006,1.5405529999999998,2.199233653
long,long-r1-old-d20-k16-v1024,1,old,1024,12,0,149159,4186176,32,1.5e-05,0.454313,1.5630600000000001,2.205480275
long,long-r1-old-d20-k16-v1024,1,old,1024,7,0,149166,4190080,32,1.323e-05,0.505363,1.508419,2.211858405
long,long-r1-old-d20-k16-v4096,1,old,4096,16,0,146078,4172800,32,0.016802556,1.060924,2.707651,3.796462891
long,long-r1-old-d20-k16-v4096,1,old,4096,19,0,145875,4161152,32,0.00880768,1.003676,2.7624549999999997,3.804458307
long,long-r1-old-d20-k16-v4096,1,old,4096,18,0,146354,4189728,32,2.454e-05,1.0209000000000001,2.76496,3.823908779
long,long-r1-old-d20-k16-v4096,1,old,4096,11,0,146029,4170304,32,2.6239e-05,1.140716,2.680716,3.861430642
long,long-r1-old-d20-k16-v4096,1,old,4096,8,0,146005,4168544,32,2.889e-05,1.131146,2.68777,3.864834632
long,long-r1-old-d20-k16-v4096,1,old,4096,9,0,145991,4167520,32,1.9559e-05,1.125986,2.68609,3.873356178
long,long-r1-old-d20-k16-v4096,1,old,4096,10,0,146050,4171008,32,1.43e-05,1.151139,2.65871,3.873386697
long,long-r1-old-d20-k16-v4096,1,old,4096,17,0,146300,4186048,32,3.232e-05,0.899053,3.069908,4.000434425
long,long-r1-old-d20-k16-v4096,1,old,4096,0,0,146053,4171936,32,5.9219e-05,1.086355,2.888724,4.024884514
long,long-r1-old-d20-k16-v4096,1,old,4096,15,0,146212,4180864,32,2.324e-05,1.134679,2.935078,4.100660794
long,long-r1-old-d20-k16-v4096,1,old,4096,12,0,146025,4169536,32,2.5909e-05,1.243966,2.827019,4.11555594
long,long-r1-old-d20-k16-v4096,1,old,4096,4,0,146414,4192704,32,3.796e-05,1.23791,2.836623,4.11698728
long,long-r1-old-d20-k16-v4096,1,old,4096,2,0,146393,4191936,32,2.046e-05,1.2202089999999999,2.871167,4.121590305
long,long-r1-old-d20-k16-v4096,1,old,4096,13,0,146396,4191456,32,1.9539e-05,1.1905810000000001,2.880745,4.122447969
long,long-r1-old-d20-k16-v4096,1,old,4096,14,0,146147,4177504,32,1.782e-05,1.235742,2.848331,4.1231442640000004
long,long-r1-old-d20-k16-v4096,1,old,4096,1,0,146258,4183296,32,1.87e-05,1.223964,2.848099,4.125172342
long,long-r1-old-d20-k16-v4096,1,old,4096,3,0,146328,4188192,32,1.9919e-05,1.113572,2.978602,4.132769707
long,long-r1-old-d20-k16-v4096,1,old,4096,6,0,146025,4169472,32,1.88e-05,1.161489,2.936436,4.142543716
long,long-r1-old-d20-k16-v4096,1,old,4096,7,0,146078,4173408,32,1.848e-05,1.125268,2.971055,4.149223459
long,long-r1-old-d20-k16-v4096,1,old,4096,5,0,146220,4181632,32,1.769e-05,1.073298,3.089226,4.207855169
long,long-r1-current-d20-k16-v4096,1,current,4096,19,0,145875,4161152,32,0.000115358,0.978057,2.814923,3.844062126
long,long-r1-current-d20-k16-v4096,1,current,4096,18,0,146354,4189728,32,3.6889e-05,1.013604,2.808071,3.861527309
long,long-r1-current-d20-k16-v4096,1,current,4096,17,0,146300,4186048,32,2.143e-05,0.973025,2.848488,3.861862842
long,long-r1-current-d20-k16-v4096,1,current,4096,8,0,146005,4168544,32,1.8809e-05,1.142714,2.704219,3.896025053
long,long-r1-current-d20-k16-v4096,1,current,4096,10,0,146050,4171008,32,2.2759e-05,1.1538220000000001,2.702725,3.9096631139999998
long,long-r1-current-d20-k16-v4096,1,current,4096,11,0,146029,4170304,32,1.519e-05,1.1370149999999999,2.70788,3.910093495
long,long-r1-current-d20-k16-v4096,1,current,4096,9,0,145991,4167520,32,9.74e-06,1.09938,2.74003,3.910510866
long,long-r1-current-d20-k16-v4096,1,current,4096,16,0,146078,4172800,32,4.1159e-05,0.9835470000000001,2.980165,4.007247626
long,long-r1-current-d20-k16-v4096,1,current,4096,12,0,146021,4169536,32,2.076e-05,1.172655,2.832896,4.048176328
long,long-r1-current-d20-k16-v4096,1,current,4096,15,0,146212,4180864,32,2.436e-05,1.126735,2.869075,4.050226226
long,long-r1-current-d20-k16-v4096,1,current,4096,14,0,146147,4177504,32,1.415e-05,1.106254,2.8986140000000002,4.057130705
long,long-r1-current-d20-k16-v4096,1,current,4096,3,0,146328,4188192,32,3.9369e-05,1.120784,2.912436,4.063179522
long,long-r1-current-d20-k16-v4096,1,current,4096,0,0,146053,4171936,32,3.9049e-05,1.213801,2.817286,4.090439524
long,long-r1-current-d20-k16-v4096,1,current,4096,2,0,146394,4191936,32,1.765e-05,1.1941220000000001,2.853707,4.100140245
long,long-r1-current-d20-k16-v4096,1,current,4096,1,0,146258,4183296,32,1.7469e-05,1.1049710000000001,2.986653,4.136987091
long,long-r1-current-d20-k16-v4096,1,current,4096,4,0,146414,4192704,32,1.67e-05,1.179508,2.94705,4.1758610449999995
long,long-r1-current-d20-k16-v4096,1,current,4096,5,0,146220,4181632,32,1.5179e-05,1.2379660000000001,2.9034180000000003,4.197187649
long,long-r1-current-d20-k16-v4096,1,current,4096,7,0,146078,4173408,32,1.346e-05,1.174002,2.965176,4.197265937
long,long-r1-current-d20-k16-v4096,1,current,4096,6,0,146025,4169472,32,1.4799e-05,1.190928,2.969229,4.209926388
long,long-r1-current-d20-k16-v4096,1,current,4096,13,0,146396,4191456,32,1.664e-05,1.044133,3.161204,4.236559672
long,long-r1-current-d20-k16-v65536,1,current,65536,11,0,4097,257312,32,5.0419e-05,1.0402939999999998,2.25146,3.296161702
long,long-r1-current-d20-k16-v65536,1,current,65536,9,0,4097,263168,32,2.1679e-05,1.024725,2.279835,3.309843002
long,long-r1-current-d20-k16-v65536,1,current,65536,8,0,4097,261664,32,2.4339e-05,0.989057,2.320392,3.313499107
long,long-r1-current-d20-k16-v65536,1,current,65536,10,0,4099,261568,32,2.5489e-05,1.010876,2.326598,3.341894496
long,long-r1-current-d20-k16-v65536,1,current,65536,3,0,4113,259872,32,6.1649e-05,1.131912,7.364434,8.501288228
long,long-r1-current-d20-k16-v65536,1,current,65536,1,0,4099,266304,32,4.4469e-05,1.127292,7.419834,8.55054582
long,long-r1-current-d20-k16-v65536,1,current,65536,5,0,4101,261440,32,2.4599e-05,1.157327,7.391,8.552336944
long,long-r1-current-d20-k16-v65536,1,current,65536,17,0,4115,260352,32,5.5848e-05,1.2695999999999998,7.291314,8.56474419
long,long-r1-current-d20-k16-v65536,1,current,65536,7,0,4114,264480,32,3.1689e-05,1.1990809999999998,7.472977,8.675488913
long,long-r1-current-d20-k16-v65536,1,current,65536,2,0,4098,260832,32,2.714e-05,1.180102,7.513091,8.69658106
long,long-r1-current-d20-k16-v65536,1,current,65536,6,0,4100,261664,32,8.2479e-05,1.155538,7.541096,8.70054707
long,long-r1-current-d20-k16-v65536,1,current,65536,19,0,4117,259904,32,0.000266994,1.267748,7.454585,8.726736314
long,long-r1-current-d20-k16-v65536,1,current,65536,15,0,4116,263584,32,2.3009e-05,1.271379,7.472198,8.749163475
long,long-r1-current-d20-k16-v65536,1,current,65536,0,0,4116,266720,32,2.7739e-05,1.171696,7.595,8.770819561
long,long-r1-current-d20-k16-v65536,1,current,65536,4,0,4117,262464,32,2.016e-05,1.2004789999999999,7.594024,8.798111302
long,long-r1-current-d20-k16-v65536,1,current,65536,12,0,4115,260512,32,2.6939e-05,1.250435,7.544136,8.79825527
long,long-r1-current-d20-k16-v65536,1,current,65536,13,0,4099,261600,32,2.53e-05,1.2870139999999999,7.537714,8.827852834
long,long-r1-current-d20-k16-v65536,1,current,65536,16,0,4115,261920,32,2.061e-05,1.252229,7.589392,8.846174999
long,long-r1-current-d20-k16-v65536,1,current,65536,18,0,4116,261856,32,1.835e-05,1.31426,7.539546,8.857599595
long,long-r1-current-d20-k16-v65536,1,current,65536,14,0,4010,264384,32,1.639e-05,1.26736,7.615469,8.886630941
long,long-r1-old-d20-k16-v65536,1,old,65536,11,0,4101,257312,32,0.009495176,1.1375549999999999,2.322053,3.464196732
long,long-r1-old-d20-k16-v65536,1,old,65536,9,0,4098,263168,32,4.4819e-05,1.172901,2.296897,3.477061939
long,long-r1-old-d20-k16-v65536,1,old,65536,8,0,4098,261664,32,5.1559e-05,1.118843,2.365903,3.489518494
long,long-r1-old-d20-k16-v65536,1,old,65536,10,0,4101,261568,32,3.234e-05,1.206771,2.30449,3.517184867
long,long-r1-old-d20-k16-v65536,1,old,65536,17,0,4115,260352,32,7.0938e-05,1.379228,7.508044,8.892349054
long,long-r1-old-d20-k16-v65536,1,old,65536,1,0,4099,266304,32,9.1508e-05,1.209697,7.699187,8.91551468
long,long-r1-old-d20-k16-v65536,1,old,65536,3,0,4114,259872,32,7.3359e-05,1.3007540000000002,7.618194,8.923063986
long,long-r1-old-d20-k16-v65536,1,old,65536,7,0,4101,264480,32,3.37e-05,1.249611,7.699607,8.952815276
long,long-r1-old-d20-k16-v65536,1,old,65536,2,0,4098,260832,32,2.3789e-05,1.287104,7.665939,8.959363803
long,long-r1-old-d20-k16-v65536,1,old,65536,4,0,3995,262464,32,3.5749e-05,1.285294,7.721802,9.01078002
long,long-r1-old-d20-k16-v65536,1,old,65536,5,0,4116,261440,32,4.8929e-05,1.336239,7.691921,9.032524055
long,long-r1-old-d20-k16-v65536,1,old,65536,15,0,4115,263584,32,5.5029e-05,1.3026600000000002,7.75985,9.066643056
long,long-r1-old-d20-k16-v65536,1,old,65536,19,0,4099,259904,32,2.5819e-05,1.366106,7.703548,9.073505626
long,long-r1-old-d20-k16-v65536,1,old,65536,6,0,4114,261664,32,2.3459e-05,1.365443,7.727494,9.097515135
long,long-r1-old-d20-k16-v65536,1,old,65536,0,0,4098,266720,32,2.42e-05,1.342818,7.765333,9.11434635
long,long-r1-old-d20-k16-v65536,1,old,65536,12,0,4104,260512,32,4.0379e-05,1.268365,7.893474,9.166667929
long,long-r1-old-d20-k16-v65536,1,old,65536,14,0,4010,264384,32,2.4649e-05,1.257591,7.925558,9.188853885
long,long-r1-old-d20-k16-v65536,1,old,65536,16,0,4115,261920,32,2.507e-05,1.3982430000000001,7.796482,9.199285331
long,long-r1-old-d20-k16-v65536,1,old,65536,13,0,4101,261600,32,2.2479e-05,1.301734,7.898797,9.205575723
long,long-r1-old-d20-k16-v65536,1,old,65536,18,0,4116,261856,32,1.964e-05,1.360159,7.854431,9.219405499
long,long-r1-old-d20-k16-v4194304,1,old,4194304,8,0,2166,7984,4,0.00882368,0.5780190000000001,5.462712,6.041631424
long,long-r1-old-d20-k16-v4194304,1,old,4194304,11,0,2166,7992,4,4.5799e-05,0.637913,5.454511999999999,6.094264427
long,long-r1-old-d20-k16-v4194304,1,old,4194304,9,0,2167,8236,4,3.5349e-05,0.6344329999999999,5.513247,6.148508017
long,long-r1-old-d20-k16-v4194304,1,old,4194304,10,0,2167,8232,4,4.19e-05,0.604888,5.587941,6.194005845
long,long-r1-old-d20-k16-v4194304,1,old,4194304,16,0,2166,8424,4,7.1588e-05,0.8126530000000001,12.566087,13.379636105
long,long-r1-old-d20-k16-v4194304,1,old,4194304,3,0,2166,8152,4,6.6248e-05,0.772887,13.373753,14.147512977
long,long-r1-old-d20-k16-v4194304,1,old,4194304,13,0,2166,7984,4,5.6579e-05,0.776569,13.453121,14.23043853
long,long-r1-old-d20-k16-v4194304,1,old,4194304,14,0,2166,8048,4,5.9309e-05,0.822298,13.788419,14.612184806
long,long-r1-old-d20-k16-v4194304,1,old,4194304,1,0,2166,8348,4,6.5088e-05,0.798176,14.331776,15.131847769
long,long-r1-old-d20-k16-v4194304,1,old,4194304,12,0,1245,7988,4,5.7709e-05,0.7581019999999999,14.516537,15.276181685
long,long-r1-old-d20-k16-v4194304,1,old,4194304,2,0,2166,8088,4,6.1809e-05,0.794025,14.80486,15.600588284
long,long-r1-old-d20-k16-v4194304,1,old,4194304,17,0,2166,8144,4,6.4509e-05,0.8523400000000001,14.898216,15.752542794
long,long-r1-old-d20-k16-v4194304,1,old,4194304,15,0,2166,8280,4,3.7949e-05,0.798223,14.967521,15.766635736
long,long-r1-old-d20-k16-v4194304,1,old,4194304,18,0,2166,8212,4,2.7509e-05,0.8312430000000001,15.003443,15.835604714
long,long-r1-old-d20-k16-v4194304,1,old,4194304,19,0,2172,8204,4,3.951e-05,0.8341149999999999,15.157563,15.992458973
long,long-r1-old-d20-k16-v4194304,1,old,4194304,4,0,2167,8240,4,5.6009e-05,0.833325,15.660136,16.494404869
long,long-r1-old-d20-k16-v4194304,1,old,4194304,6,0,2166,8420,4,3.9409e-05,0.889974,15.701747,16.593120038
long,long-r1-old-d20-k16-v4194304,1,old,4194304,7,0,2166,8260,4,2.49e-05,0.795789,15.819298,16.617881761
long,long-r1-old-d20-k16-v4194304,1,old,4194304,0,0,2166,8272,4,2.545e-05,0.8726269999999999,15.782631,16.658133257
long,long-r1-old-d20-k16-v4194304,1,old,4194304,5,0,2166,8332,4,2.1309e-05,0.855133,15.912551,16.769061067
long,long-r1-current-d20-k16-v4194304,1,current,4194304,11,0,2166,7992,4,5.5919e-05,0.5699190000000001,5.400255,5.971326594
long,long-r1-current-d20-k16-v4194304,1,current,4194304,8,0,2166,7984,4,6.6839e-05,0.5627709999999999,5.493283,6.056971081
long,long-r1-current-d20-k16-v4194304,1,current,4194304,9,0,2172,8236,4,2.754e-05,0.596803,5.481378,6.07949061
long,long-r1-current-d20-k16-v4194304,1,current,4194304,10,0,2166,8232,4,3.4689e-05,0.626669,5.558585,6.186545299
long,long-r1-current-d20-k16-v4194304,1,current,4194304,2,0,2166,8088,4,5.5849e-05,0.810393,12.183022,12.995703224
long,long-r1-current-d20-k16-v4194304,1,current,4194304,13,0,2166,7984,4,5.3139e-05,0.807307,12.333828,13.141984469
long,long-r1-current-d20-k16-v4194304,1,current,4194304,19,0,2166,8204,4,4.9269e-05,0.85206,12.890018999999999,13.743275251
long,long-r1-current-d20-k16-v4194304,1,current,4194304,4,0,2166,8240,4,5.2559e-05,0.773779,13.151206,13.926786095
long,long-r1-current-d20-k16-v4194304,1,current,4194304,5,0,2167,8332,4,4.7239e-05,0.8636320000000001,13.720377,14.585006332
long,long-r1-current-d20-k16-v4194304,1,current,4194304,15,0,2172,8280,4,5.2469e-05,0.8012159999999999,14.046788999999999,14.849676604999999
long,long-r1-current-d20-k16-v4194304,1,current,4194304,12,0,2166,7988,4,2.5769e-05,0.853635,14.030335,14.885490372
long,long-r1-current-d20-k16-v4194304,1,current,4194304,0,0,2166,8272,4,4.9339e-05,0.83059,14.504968,15.338310483
long,long-r1-current-d20-k16-v4194304,1,current,4194304,1,0,2166,8348,4,5.0508e-05,0.869665,14.857092999999999,15.728554066
long,long-r1-current-d20-k16-v4194304,1,current,4194304,16,0,2166,8424,4,7.0909e-05,0.837377,15.066618,15.905387165
long,long-r1-current-d20-k16-v4194304,1,current,4194304,3,0,2166,8152,4,3.6069e-05,0.8604900000000001,15.068443,15.930384384
long,long-r1-current-d20-k16-v4194304,1,current,4194304,18,0,2166,8212,4,3.2129e-05,0.848088,15.130855,15.980654665
long,long-r1-current-d20-k16-v4194304,1,current,4194304,17,0,2167,8144,4,2.859e-05,0.901485,15.21552,16.118395805
long,long-r1-current-d20-k16-v4194304,1,current,4194304,7,0,2166,8260,4,3.2899e-05,0.8296169999999999,15.34029,16.171116297
long,long-r1-current-d20-k16-v4194304,1,current,4194304,14,0,2166,8048,4,2.6239e-05,0.822358,15.389732,16.213018349
long,long-r1-current-d20-k16-v4194304,1,current,4194304,6,0,2166,8420,4,1.766e-05,0.874056,15.381904,16.257702494
long,long-r2-current-d20-k16-v1024,2,current,1024,8,0,149161,4185664,32,3.839e-05,0.38153499999999996,1.442552,1.869744788
long,long-r2-current-d20-k16-v1024,2,current,1024,9,0,149168,4184864,32,3.4419e-05,0.379286,1.470651,1.989332971
long,long-r2-current-d20-k16-v1024,2,current,1024,11,0,149161,4186016,32,1.869e-05,0.383324,1.466025,1.992578864
long,long-r2-current-d20-k16-v1024,2,current,1024,10,0,149160,4187680,32,1.683e-05,0.387231,1.477821,1.998009653
long,long-r2-current-d20-k16-v1024,2,current,1024,19,0,125638,4177568,32,5.3678e-05,0.455935,1.493611,2.073540967
long,long-r2-current-d20-k16-v1024,2,current,1024,4,0,149166,4209248,32,3.2279e-05,0.47046799999999994,1.5357850000000002,2.129307626
long,long-r2-current-d20-k16-v1024,2,current,1024,3,0,149167,4204992,32,1.604e-05,0.45708800000000005,1.548573,2.132320344
long,long-r2-current-d20-k16-v1024,2,current,1024,1,0,149160,4199072,32,1.674e-05,0.485946,1.518392,2.134767014
long,long-r2-current-d20-k16-v1024,2,current,1024,2,0,149166,4208448,32,1.638e-05,0.44918600000000003,1.556189,2.14081865
long,long-r2-current-d20-k16-v1024,2,current,1024,5,0,149165,4197984,32,1.323e-05,0.443395,1.56506,2.141544135
long,long-r2-current-d20-k16-v1024,2,current,1024,13,0,149166,4207232,32,2.8539e-05,0.459285,1.576581,2.150246397
long,long-r2-current-d20-k16-v1024,2,current,1024,0,0,149164,4187360,32,9.91e-06,0.492809,1.499588,2.154846573
long,long-r2-current-d20-k16-v1024,2,current,1024,18,0,149166,4206752,32,1.625e-05,0.463874,1.5724150000000001,2.155139636
long,long-r2-current-d20-k16-v1024,2,current,1024,6,0,149165,4184352,32,1.4139e-05,0.516716,1.494944,2.158713764
long,long-r2-current-d20-k16-v1024,2,current,1024,17,0,149164,4201344,32,1.683e-05,0.471425,1.565156,2.170011922
long,long-r2-current-d20-k16-v1024,2,current,1024,15,0,149167,4198400,32,1.466e-05,0.457966,1.569728,2.173772955
long,long-r2-current-d20-k16-v1024,2,current,1024,14,0,149165,4195200,32,1.465e-05,0.47107400000000005,1.563089,2.177484819
long,long-r2-current-d20-k16-v1024,2,current,1024,12,0,149160,4186176,32,1.447e-05,0.479879,1.5371040000000002,2.17891324
